"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SUB_TYPE","FFS","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","DECIMALS_DISPLAYED","TRANSFORMATION","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035"
"IMF.STA:FFS(1.0.2)","MAC.EX_MIT_SUP_CO.KER_ALL.USQ2021.A","OBS_VALUE","Macao Special Administrative Region, People's Republic of China","Explicit fossil fuel subsidies, Consumer fuel subsidies: supply cost","Kerosene","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.601977","0.432441","0.560291","0.685561","0.593629","0.438517","0.648027","0.738302","0.658607","0.652","0.557795","0.526367","0.521902","0.519804","0.517759","0.517759","0.517759","0.517759","0.517759","0.517759","0.517759"
"IMF.STA:FFS(1.0.2)","MKD.EX_MIT_SUP_CO.ECY_TOT.USQ2021.A","OBS_VALUE","North Macedonia, Republic of","Explicit fossil fuel subsidies, Consumer fuel subsidies: supply cost","Electricity - other","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.084549793","0.074508642","0.072391942","0.090888247","0.09045073","0.085193833","0.112312791","0.196710841","0.134244179","0.101749243","0.101749243","0.101749243","0.101749243","0.101749243","0.101749243","0.101749243","0.101749243","0.101749243","0.101749243","0.101749243","0.101749243"
"IMF.STA:FFS(1.0.2)","MAC.EX_MIT_SUP_CO.COA_TOT.USQ2021.A","OBS_VALUE","Macao Special Administrative Region, People's Republic of China","Explicit fossil fuel subsidies, Consumer fuel subsidies: supply cost","Coal - other","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","8.939306108","11.97749882","8.868554121","7.802666667","7.006191856","7.017141458","7.055841373","7.022921556","6.989787427","6.989787427","6.989787427","6.989787427","6.989787427","6.989787427","6.989787427"
"IMF.STA:FFS(1.0.2)","MDG.EX_MIT_RP.ECY_TOT.USQ2021.A","OBS_VALUE","Madagascar, Republic of","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Electricity - other","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.341340647","0.342294643","0.341547095","0.320927645","0.290681916","0.141730715","0.150689869","0.128781","0.122093721","0.159543521","0.153810347","0.142452059","0.138422799","0.136058896","0.134345428","0.132640024","0.130984586","0.129713606","0.128608561","0.127548127","0.126512866"
"IMF.STA:FFS(1.0.2)","LTU.EX_MIT_RP.ECY_TOT.USQ2021.A","OBS_VALUE","Lithuania, Republic of","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Electricity - other","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.123041396","0.107130384","0.0984986","0.106143385","0.103026502","0.107812253","0.145158648","0.238143125","0.184697248","0.182116525","0.182116525","0.182116525","0.182116525","0.182116525","0.182116525","0.182116525","0.182116525","0.182116525","0.182116525","0.182116525","0.182116525"
"IMF.STA:FFS(1.0.2)","MAC.EX_MIT_RP.NGA_TOT.USQ2021.A","OBS_VALUE","Macao Special Administrative Region, People's Republic of China","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Natural gas - other","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","22.52182294","17.43613723","11.45565458","14.37718905","13.58373899","11.35769968","13.65860372","20.11601766","15.39140751","13.63617915","13.762648","12.6758907","12.40768257","12.09352305","11.84173971","11.86981686","11.90085188","11.93240166","11.96350199","11.9948297","12.02655671"
"IMF.STA:FFS(1.0.2)","MAC.EX_MIT_SUP_CO.OOP_ALL.USQ2021.A","OBS_VALUE","Macao Special Administrative Region, People's Republic of China","Explicit fossil fuel subsidies, Consumer fuel subsidies: supply cost","Oil products - other","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.466208293","0.391092486","0.486176064","0.592149122","0.559732573","0.429119591","0.594618446","0.690683316","0.563634209","0.543345303","0.456959825","0.428141187","0.424046864","0.422122469","0.420247158","0.420247158","0.420247158","0.420247158","0.420247158","0.420247158","0.420247158"
"IMF.STA:FFS(1.0.2)","LTU.EX_MIT_SUP_CO.ECY_TOT.USQ2021.A","OBS_VALUE","Lithuania, Republic of","Explicit fossil fuel subsidies, Consumer fuel subsidies: supply cost","Electricity - other","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.086003781","0.071814283","0.064766413","0.073228958","0.078240939","0.082259453","0.123226321","0.231358153","0.193154959","0.178851007","0.178851007","0.178851007","0.178851007","0.178851007","0.178851007","0.178851007","0.178851007","0.178851007","0.178851007","0.178851007","0.178851007"
"IMF.STA:FFS(1.0.2)","MLT.EX_MIT_RP.ECY_TOT.USQ2021.A","OBS_VALUE","Malta","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Electricity - other","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.175962427","0.162002045","0.147108299","0.136113281","0.148407223","0.145364836","0.15968296","0.121878211","0.127620196","0.12230458","0.12230458","0.12230458","0.12230458","0.12230458","0.12230458","0.12230458","0.12230458","0.12230458","0.12230458","0.12230458","0.12230458"
"IMF.STA:FFS(1.0.2)","NPL.EX_MIT_RP.ECY_TOT.USQ2021.A","OBS_VALUE","Nepal","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Electricity - other","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.075412469","0.073162214","0.106173816","0.09865091","0.093214454","0.078739286","0.086858257","0.065212733","0.0652944","0.06350295","0.06350295","0.06350295","0.06350295","0.06350295","0.06350295","0.06350295","0.06350295","0.06350295","0.06350295","0.06350295","0.06350295"
"IMF.STA:FFS(1.0.2)","PLW.EX_MIT_RP.ECY_TOT.USQ2021.A","OBS_VALUE","Palau, Republic of","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Electricity - other","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.243229219","0.249876945","0.251739734","0.249687391","0.254724696","0.257067313","0.183890353","0.183905649","0.180793325","0.175113346","0.163491972","0.152874387","0.147223729","0.14231269","0.138867876","0.135930183","0.133353161","0.131095206","0.129030689","0.127111037","0.125288364"
"IMF.STA:FFS(1.0.2)","NAM.EX_MIT_RP.ECY_TOT.USQ2021.A","OBS_VALUE","Namibia","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Electricity - other","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.171993349","0.171147321","0.171413149","0.171078161","0.153313247","0.132039726","0.167637506","0.142711591","0.103708765","0.107476103","0.106954053","0.106065568","0.103894717","0.102883946","0.102178074","0.101365083","0.099248564","0.097786945","0.09649511","0.095307881","0.094193095"
"IMF.STA:FFS(1.0.2)","NRU.EX_MIT_RP.NGA_IND.USQ2021.A","OBS_VALUE","Nauru, Republic of","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Natural gas - industrial","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","15.14070684","10.97433206","12.18568399","14.21696981","13.92329584","11.42931022","13.53220008","19.89451373","15.53900757","13.543","13.6158408","12.38508604","12.04465241","11.66268159","11.35025607","11.35025607","11.35025607","11.35025607","11.35025607","11.35025607","11.35025607"
